,Word,Meaning,Origin,Origin_code,POS,Errors,Similarity,Freq,Freq_diff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
154,आईना,mirror,PA,0,noun,0,0.6100123,7394,-3743,0.5389181,-0.9951608,-0.6132295,1.6063414,1.6496229,0.71645594,1.5196232,0.112929076,2.701021,1.8670266,0.14774033,0.08898087,-0.07446993,-0.7879033,-0.60240585,0.8438674,0.06288568,1.5242671,0.04097693,-0.13654031,-0.25084978,-2.3734806,2.4592197,-1.0988284,-0.50814885,-0.51858014,-0.9148632,-0.82054883,1.9635544,-1.7990843,3.881053,-1.0618682,-0.12513363,-1.7661798,-0.16102716,3.446831,-0.27913222,1.6291703,0.4636769,0.7168979,0.6056816,0.47393996,-3.1870842,1.3110335,1.146429,-0.999006,-1.0396403,-1.1695907,-2.0015914,-0.6107896,2.5363061,1.9174963,-1.0401301,0.029391203,2.12348,1.9099715,0.88840973,-1.7148893,-0.7328881,-2.4999537,-0.6777928,0.3003211,-1.4452527,1.235839,0.47996166,5.0931177,0.31629348,-0.13151172,1.9384854,-0.8331156,-0.84894973,1.235569,0.22391637,0.258988,-1.2753989,0.068414405,-1.2841235,-0.683337,-2.7862651,0.24901699,-0.5771707,2.1522956,0.45364946,-0.76957375,2.1619103,1.6740499,0.66598046,-3.7726352,0.0031976185,-2.4893184,-0.33865523,-0.34686372,0.18115298,1.0355437,0.527481,-0.03887476,1.914648,0.2762162,-1.4319216,-3.158047,0.78706354,-0.23381616,-1.057262,0.8966548,-1.1290005,1.3325932,-0.2799035,0.4654319,0.45267263,-0.07504257,1.3213315,0.41516188,-1.0372319,1.0622147,0.523337,1.6459227,1.7556914,0.94794637,-0.6494609,-0.049234733,-2.2951012,-0.5697195,-0.82277817,3.2238557,-0.9122478,1.3416835,0.87852716,0.10974088,-0.9742845,-0.7573271,0.9665137,-2.4852448,2.1021967,-0.037683778,0.22355752,-1.2213619,-1.0716251,-0.88165945,-2.863954,0.5695871,2.062754,-0.34222436,-0.0048795347,1.1493338,0.6034926,-1.3491286,0.57935965,1.8965474,1.1776153,-1.1216662,-0.16981082,1.1805571,-0.40229067,-1.6267611,-1.4933362,3.8545284,-1.9237374,3.6548653,1.9504288,0.99484366,1.1150726,-0.20285928,0.9895637,-0.648613,0.5298444,-0.59584045,0.9375044,-0.36543727,0.6143004,-1.2906086,-0.9062112,1.7726228,-1.2199337,0.3001646,3.72816,0.051675312,1.3445996,1.6228237,1.1949941,0.9859872,1.8119947,0.23564559,0.76264757,-1.3641828,-0.26326916,0.26988357,3.9663951,0.91288525,0.36287883,-2.0357504,-0.32280847,0.5001299,-0.1549792,1.205517,1.7432624,0.544049,-1.1958927,0.3602757,-0.56005096,-1.3519162
18,फ़ौज,army,PA,0,noun,0,0.67428845,3609,-122557,-0.61701006,1.3020815,0.6047218,1.9414594,0.6550707,-0.8252531,-0.46113843,1.1304651,0.5847087,-0.264123,0.26155338,0.5933795,0.24571507,0.4872458,-0.11049557,-1.0111518,-1.3488197,1.0121392,0.9210514,1.5716244,-1.4728608,1.5493169,0.9320505,1.3269216,-1.5820504,-2.8988311,0.54210466,0.8412618,0.094186015,1.9250063,-0.3472181,-0.8385201,2.6753438,-0.51217675,1.4129534,1.8554916,-0.8647802,1.0186363,3.4343328,0.35245264,0.35488015,2.2330866,1.9769753,1.8206676,-1.1444848,-2.1176734,0.1407911,0.10225942,-1.1674227,-0.31362814,-0.14904307,-0.050890137,0.86093575,1.2226441,0.3415246,2.3680584,1.2095551,0.9575025,0.21223778,-1.8061178,-1.1445899,1.4219499,-1.5136282,-2.8761876,1.5201213,-2.3237324,-0.9735319,1.7042024,3.8657348,-2.4844463,-1.9110167,0.4969926,-1.8200624,2.2779977,-0.82600945,1.6657768,2.6150167,1.0265859,0.63247985,-0.5490771,2.1525493,0.83316565,-1.5632007,0.7782421,-0.39620802,0.63185734,-0.2777481,0.5998035,-3.0222056,0.33512235,-1.9366751,-0.80041814,0.24009635,0.9574618,-0.036144674,-2.5676494,0.82532835,-1.3587897,0.6037772,0.53930527,0.86678576,2.1014202,0.13648023,-0.8650807,1.173033,1.0341531,1.3562217,-1.0450801,-0.5892661,1.1026825,2.519947,-2.4085274,0.13235652,0.31766853,1.1360193,-0.07831877,1.5320327,-0.9104098,1.4726344,-0.91989446,2.4686146,-1.1727918,-1.0444523,-3.5277958,-1.4138048,0.38113564,-2.7466843,-0.600026,0.93614596,1.2019747,0.68079185,2.2299454,-0.3895308,0.13197835,0.3035887,-0.621238,-2.9017406,1.1161903,0.31880793,-1.0877746,-1.7253795,0.46316737,0.73734194,1.0133892,1.282465,0.7984738,1.4964231,-1.2317368,1.8967113,0.9106431,-3.2716858,-2.3323548,-2.073261,-2.4522872,-1.1574785,1.0113217,-1.8727806,2.6967473,-1.9905199,-0.27689758,-2.4798968,0.05639736,1.3537215,1.8870518,1.368706,-2.3030205,-2.0336735,1.272902,0.7540514,1.8493692,-0.6313084,2.4936461,0.5206632,-1.2429183,0.99905264,0.16440092,0.3348039,2.552237,0.4965797,-0.05916829,-2.057381,-1.8228679,-0.12362949,1.3596218,0.9726661,1.0654819,-1.3948588,0.14613031,-1.7542168,0.62458193,-0.8646644,-1.771631,-0.91651636,-1.5361452,3.4950018,0.07975842,2.0010965,0.120489046,3.480358,-0.9190842
251,रिक्त,void,SKRT,1,noun,0,0.56342673,10715,-59073,3.3462589,0.92335224,-0.88844126,1.408489,1.3192809,0.8542732,-5.0923376,-0.22077282,-2.2613018,-0.83931005,-0.6079815,-0.3618349,1.2225256,-0.7857647,1.5499586,-1.6265805,-2.0188591,0.78255427,0.97709215,-3.217503,3.3401933,-0.37801906,1.7410101,0.64421964,0.85345995,-1.476161,-0.11104004,-0.6622635,1.6703441,-2.2924,1.6067345,-0.86149067,1.4304957,0.12769513,-0.9324144,0.34549874,0.47551692,-1.0960494,-0.41269493,-1.537702,-0.68873924,-0.25653756,0.93271625,-1.6547139,2.4640677,0.41441908,-1.2369274,0.4096203,-0.19967742,-0.27342272,-1.2421613,-2.0160635,-1.2594993,-3.187505,0.80376697,-1.1674722,2.7033854,-1.2313478,1.972374,-2.7550128,0.55402654,0.5576473,-0.33941364,0.20058547,-0.779247,-0.14815812,-0.243978,0.2912444,0.391292,0.25047797,0.1251693,-0.028844096,1.1242417,0.8689022,0.50579166,0.7617996,-0.43187612,2.0260353,0.040377624,-4.7296968,0.09443486,-0.0013561144,-1.7680341,-0.27875838,0.49522766,-0.22003491,-1.2474263,-0.3285933,-1.2223697,2.020326,0.20001476,2.7903576,-1.9968057,1.8805169,3.3606527,1.9549842,0.21377397,-0.6580014,-0.15729564,1.3375591,0.66727895,-0.1778317,-1.937518,1.7846129,-1.972071,-0.30887818,-0.33733603,-1.2068547,0.7822406,0.97276425,-4.672893,-2.1263318,0.37302536,2.401581,0.8331385,1.2667506,0.6456643,0.12754212,-1.737995,-1.4536936,-0.32302174,0.53879493,-1.4747839,-1.391802,-1.7457186,-0.051544107,-0.729912,-0.48226282,0.3706572,0.8517364,3.668903,1.4156846,1.9900619,-1.0084358,0.3161871,4.1405888,1.1806227,-1.7682307,1.9127111,0.06849284,0.8605358,1.8857188,-1.1006229,-0.9179064,-0.86711705,1.5479301,-1.3309408,0.8354635,-0.60045093,1.8126185,-0.8673212,-2.5286944,-1.8317199,-1.6642325,2.5719717,-0.9846373,0.09469373,-3.3555117,-0.4317352,-4.5309615,-0.38160193,2.1372921,-2.9375827,-0.6811686,-0.76561517,-0.2219676,0.08665314,-0.37864333,1.8422612,-4.35623,1.0199338,-1.6809343,-0.6709356,1.3260242,-0.1334864,-1.1005332,-0.2591147,0.6668791,-0.023411624,-3.035576,-0.84059834,1.4855055,1.6402217,-2.8252666,-0.72034794,-0.4823888,-1.1758075,-4.6438026,-0.93111104,-0.91023016,-0.0057799686,0.41862163,-0.14448953,0.46565962,0.88737905,-0.04347694,-1.636142,-4.278869,2.1478984,2.2649157
146,गोश्त,meat,PA,0,noun,0,0.7614864,2196,-18197,-0.28040618,0.3588873,-1.4195684,0.92079926,1.6079928,-0.7143577,-0.2282587,-1.0027901,0.31067544,0.53119165,1.5038776,-0.19355348,0.37067738,-0.04860287,-0.5764293,1.1790463,-0.8706009,-1.35621,1.7081846,1.3239108,-0.244755,-0.68317825,1.7741688,0.812602,0.150274,-1.3834486,0.15100364,1.6677765,0.18126972,0.5503551,-0.56442773,-0.51498324,-0.26163656,-0.888182,-0.44051218,1.3963801,-2.7191894,0.92924005,0.078043014,2.3113914,-0.17584158,1.0451254,-0.09221083,0.51316553,-0.5001931,-1.4602883,-0.7488306,0.34636518,0.54528683,0.08064099,0.83289915,0.18434201,-0.492773,0.7522227,0.9739329,1.2659534,-0.026817456,2.024696,0.6556884,0.49327567,-1.9995382,0.37827367,-0.8543524,0.9742032,-0.6064889,-0.54127437,2.0530148,-1.4467648,-1.6738105,-1.0840532,-0.4156928,-0.6291203,-1.7992713,0.46803263,1.1312555,0.88944376,-0.52115816,-0.2372557,1.1867666,0.43997088,-0.77175254,-1.5798644,-0.16612163,2.3753822,-1.1178982,1.4582497,-0.6069894,-0.7006286,-1.4309402,0.98427916,-3.246319,-0.5043974,0.9884505,2.7342093,0.3500461,0.52954066,-0.28731886,-0.8178719,-0.5338605,-3.0757942,1.2979041,0.45387736,-0.91227025,0.37805763,-0.4937116,1.5237999,-1.4531788,-1.0461222,-1.5583593,1.0275623,-0.8634021,-0.79598755,2.4399612,-1.512824,2.8200998,-2.5799875,1.2548836,1.9010915,-0.85481554,-0.4496696,-0.17600732,2.8604949,3.042364,1.3130169,2.5350235,1.2376578,-0.9298182,2.8394558,2.2820866,-0.28805184,-0.36464223,0.011168955,-0.090342335,0.91513586,1.5830009,0.31370702,-0.15795259,-2.045254,0.3980734,-0.50603485,-1.3472195,-1.536727,0.7701598,3.4871511,0.086839914,-6.049141,-2.691041,-0.6586924,1.9266428,-3.2805967,-1.6552978,1.0280163,-0.21595408,-2.4008021,-2.267765,-2.1759465,-2.6684194,0.39957178,-0.52131444,1.4626144,-0.48884135,0.18069679,0.13877918,-1.6447062,-1.3111383,-0.65744567,0.57936364,1.2231451,0.9313543,-2.067991,2.3815234,4.5200367,0.9189538,-1.9553168,1.9475015,-0.1956255,-1.6892172,1.0511397,-0.616904,-1.9767781,0.11584433,-1.6423607,-1.1828564,1.240974,0.33577573,2.3114538,2.6948166,2.1448097,1.7771896,-0.8179064,-1.6777239,0.50587326,-1.1259975,-0.2948101,0.39615634,-0.1974261,2.4522562,-2.1816554,-0.32339463,-2.3462846
145,मनुष्य,human being,SKRT,1,noun,0,0.67588544,115881,42207,-0.6798317,-0.5370154,-2.009977,3.0602555,0.39026347,2.4807093,-1.173986,-0.51038855,1.6379756,-0.27853253,-1.5081,-0.54588866,1.892259,-0.16361997,1.3191326,2.950763,-0.61214864,0.15885098,-1.8788943,-1.0771159,1.4906096,2.6033351,0.5421341,-1.8580045,1.9580417,-2.0763662,1.5701164,0.12401817,1.149486,-0.96737754,3.5399604,-0.3979935,-1.4376907,-0.90441674,-1.9826931,-0.7077622,1.1203678,0.7210119,2.464572,0.33668163,-1.0191104,-1.0022752,-0.06879958,-0.49650064,-0.4908457,1.502121,1.1554704,0.19991279,-0.3419141,2.3929107,-2.4302049,-1.4137138,0.3494937,-1.35323,-1.8931282,0.54784596,1.475398,2.8076742,-5.435541,-0.997504,2.2665708,-0.9870984,1.0146936,1.8571887,-0.14749883,1.3936565,2.31931,1.2726904,-0.8829738,0.47096503,1.3399205,-1.4034352,-0.051010955,0.68857837,-0.36930886,-0.43741626,2.2325451,0.31272662,-0.7565209,1.7381505,-2.443736,-1.884173,-0.6460034,0.8285291,-0.96932346,2.3790703,0.99099207,-4.0401006,-2.0390446,0.5118893,0.16259624,4.1718082,2.6887896,1.898031,2.4910243,3.1044402,1.3980281,-0.13277206,-1.179289,-2.492718,-0.19585502,5.607345,-2.4162433,1.4154927,-1.3361409,-0.5645942,-0.54526013,2.9664655,-2.4468572,-0.16478202,2.931169,0.42772898,1.3157067,0.5665059,5.989264,-0.5623067,1.8230886,-0.94428605,0.6461514,1.5978909,-0.23266079,1.1467686,2.7820354,1.3386204,1.5112137,2.506603,1.3891367,0.6719111,-2.9447322,-2.6693006,-1.6311128,-2.6867797,0.33551985,1.9365875,2.4988565,4.949854,-0.99342406,2.1933417,-2.2755468,1.558701,-1.2928109,2.2601504,3.8780262,-1.5105966,0.7848236,4.4401813,-1.4681101,-1.0467204,-0.6646798,-3.321107,-0.975521,-0.6787298,-0.93210214,-0.08437902,1.52901,-3.110823,-2.0185153,-2.5179524,-0.21933363,-2.2314973,0.09953615,1.3989094,1.128582,-3.6593359,-2.262667,0.34294853,3.7089562,-0.8640865,1.7212609,1.3049018,-0.8426328,0.5084753,-1.7345337,0.79103243,-0.0047367923,2.4227343,1.1173888,-0.7914773,3.7100873,-0.823285,-0.15476318,1.3988104,-0.91902333,-3.863306,3.0794842,2.2211847,0.7626957,2.4239857,2.7067664,-1.0326256,-0.9940555,-1.273855,1.4406823,-1.6614833,-0.76538765,0.010529008,-0.33199453,-1.732865,0.15065789,0.74175775
254,जंग,war,PA,0,noun,0,0.50406015,26897,-68402,-2.219942,-0.022227962,1.1493179,0.5108678,-0.7477817,-2.0201843,-1.4050771,-2.8017085,-0.03733722,0.9742346,1.1269472,0.5487284,1.5296624,0.6957351,-3.3173854,1.4917103,-2.4945173,-1.1267676,2.6750596,1.6744665,-0.9554669,-1.7506083,0.40814158,3.79133,-1.7564515,-1.7981182,0.29695734,1.3830281,1.9731605,5.6479974,-0.77419215,-2.2212746,0.92304116,-1.1610435,0.6363196,0.48652428,1.6521739,1.0909797,1.6527752,3.399894,3.7300603,0.5062984,-0.2629329,-2.1669586,-1.2546746,-1.7585155,1.3149805,-1.997239,-0.31190515,-0.56985366,0.29976356,-1.5133972,0.6883309,1.5689921,0.8417814,0.98475486,-1.2048435,0.7548748,-0.77767885,-1.2605712,-2.9191127,-1.6679856,-2.642973,-1.5163009,-1.457027,3.0395656,1.6489018,-0.3773971,1.3286252,-1.3871944,-2.9208517,-0.12732936,-0.74123394,0.74252504,-1.2806109,2.4366086,0.9760709,1.4227091,0.030273475,0.36059037,-0.2967488,-0.96499383,-1.6587849,-1.1899016,0.5687376,-0.4323875,2.245837,1.8210007,-1.6265478,1.6962875,-2.1883597,0.56120354,-0.9204543,-0.09062982,-1.0101029,-1.2619659,0.5152894,1.7170017,0.28121245,-0.25307778,-2.0020993,3.237881,3.2252796,2.2239332,-1.411231,1.5221475,0.41410667,-0.7836084,-0.8359921,0.8582704,1.6910304,-1.8870962,1.6095681,0.7477304,1.0732033,2.2118735,3.173549,-2.7204087,-0.1673252,-1.5929781,2.1407595,-1.9595214,-1.1423196,-1.0879638,-3.1008124,0.3460593,-0.537379,2.3026192,0.40823802,4.350724,0.6610996,-2.6387944,-0.22440931,-0.23762247,-1.860157,0.11075536,-1.6810311,0.97107005,-1.5558429,-2.7776213,-0.8891221,-0.46320495,-0.07332472,0.34977844,1.9393857,1.8339784,3.5193372,-1.4044344,1.36952,1.5652077,-1.5241177,0.59860486,-0.04742244,-0.8786161,-0.43610293,-2.7058933,-2.251157,1.9716048,-1.383326,1.552742,-0.32823056,0.013677379,2.845017,0.075267024,-1.842641,-1.5161495,0.9394674,-0.56611294,0.13639134,1.4508537,0.54654026,1.009811,0.46981952,-2.8302515,2.9605632,-0.8472032,-0.22505651,2.991828,3.1335866,0.14820458,1.3671443,-0.89421797,2.4879,-0.08732965,-1.0128694,-0.23195691,-0.87090635,2.2054,-0.6052851,-0.5354086,0.6010005,-0.29308337,-1.844207,-0.8591076,1.1174203,-0.2356247,-1.3162751,-3.365687,0.21988598,1.1302904
142,इश्क़,love,PA,0,noun,0,0.40887094,15749,-180016,0.4085472,0.40355822,1.0875273,1.8575202,2.242452,-1.6741647,-0.5059293,-2.1078935,-2.173467,0.7193514,-0.89325255,0.86056364,1.3600302,0.5451466,0.3953611,0.3071307,-1.495275,0.6117012,0.11273574,0.8817616,-1.055524,-2.1924596,-0.68585247,1.3748292,2.2934155,1.2666407,0.34705454,1.201822,-1.6896954,0.48187464,1.6670388,-0.19040215,0.46785027,-3.0358794,-0.31124315,1.1746624,1.1894985,2.8503487,2.641926,0.6061277,1.753382,-1.0385756,-0.71884656,-1.8745184,0.25094938,-1.2249743,0.10153401,-2.6339629,-1.0193093,-0.6423186,0.7063366,-1.8307312,1.8209645,1.5249231,1.6842169,1.9353539,0.037191406,1.0849056,-1.6540633,1.7396318,-0.5508694,0.94789475,-0.7264728,-1.3114864,1.841523,0.36481398,1.6165136,1.3510278,1.9104946,0.21695384,-0.6221445,0.1607891,-2.7109954,-1.1214594,-1.5310876,0.039333776,-2.6997173,0.19749562,-0.9929086,0.33881757,1.5817446,-1.5021602,-2.3941271,2.2461371,-0.30931237,1.1008911,-0.7084478,1.7858818,0.45260516,2.0533302,-3.6016312,-1.8890864,-3.022987,0.2155764,1.1197608,0.9044477,-2.130605,1.6384014,1.1537768,-2.2248492,0.6980337,2.2527077,0.5964809,1.2535174,0.60808885,-0.09899582,-2.1142957,-0.8024872,-0.9494247,-0.89965594,-0.08149223,1.9064612,0.9880085,1.2986726,-0.69599754,-0.6326315,0.34308416,-1.020065,0.2418465,0.110628724,0.27170905,-0.058963284,2.775889,4.1130614,-1.0908353,3.161439,2.6027973,1.2410486,-0.1590488,0.6514001,-0.24203938,-0.3240139,1.2052468,-0.8163449,-0.21276565,-2.105173,1.0192949,-4.151192,-1.3550842,-2.046053,-2.465163,-1.5142368,-0.7658786,0.6190327,0.9252702,0.9315771,1.5011849,-0.89627105,1.5627052,-1.4437829,-0.9179251,1.6430247,0.635735,-1.0971278,-4.876536,3.1311014,-2.690675,-0.00011551852,1.152702,1.4160026,0.48475596,0.1709858,0.097499594,2.5132456,0.9499455,-3.388109,0.21681663,-1.2643118,0.6688928,0.2867753,0.9631724,2.407873,-3.1064377,-1.2406094,3.7790496,2.1165636,-1.4671631,1.1092623,0.40189558,0.4736827,4.1140404,0.099329054,-0.67777216,-1.5851967,-3.5410795,3.292114,-0.6965319,0.17591986,0.7744574,-0.61695653,2.4909139,-1.4277259,-1.2627879,-0.24405459,2.0792332,0.964927,0.13261421,-0.8076934,-2.918224,-0.88588303
241,वृक्ष,tree,SKRT,1,noun,0,0.6380512,28853,26670,1.2521328,-4.7915716,-4.69861,2.5439622,-0.589916,3.8030186,-1.3259144,-0.23451559,-2.5052056,-1.3242093,-1.9865557,-1.0170292,0.43756682,-1.5351815,-0.3629097,2.9494936,-0.42067954,-0.83831584,-0.66879857,0.93715495,0.7892951,-1.7125903,-1.0210844,-1.457257,0.4828031,-0.0030326073,3.0305998,1.0612205,0.060053457,-0.5301013,0.91463405,-1.3755513,-2.5301774,0.07993136,0.5084014,-2.801823,0.13484377,0.89391965,-0.5778299,-1.1458865,-1.2774514,0.38692504,0.3747814,-0.2348917,1.578566,0.6089781,-0.24717914,-1.0651008,0.5267682,-1.453335,0.049520846,-1.094814,-0.31417444,-1.6036458,-0.8523782,0.8667063,0.7770881,1.4946126,0.17912498,-2.4325147,-2.1277072,0.00011871151,0.19690482,-0.24515659,-0.48503342,1.67807,1.4117844,1.8136603,1.1948261,-2.2393148,0.78346187,-1.1230409,0.6523613,-3.0272095,-1.7141048,0.34450802,1.2512276,-2.849936,-0.25194567,-1.2429588,-3.0033896,-1.7455878,-1.7682635,0.2990892,1.214934,2.265828,-0.7275968,0.99189043,-0.8939296,1.2202294,2.6457753,2.0452797,2.9841247,0.67745584,2.5839324,2.8154457,-0.20680693,-2.3446746,0.34073988,-3.3001497,0.027801055,5.7596016,-0.94775003,-0.787964,1.5353569,-2.6961875,1.6048568,-1.4352556,0.04002703,-0.8408074,-0.29048803,0.5015061,1.0130373,-0.7710742,2.9975874,0.44563657,-0.37863082,-1.1437154,-0.24118964,-0.5490665,0.85592395,-1.1738137,2.932015,-1.0670081,0.24930066,1.6287109,-1.5740533,0.7771408,-3.6064522,-0.1059747,2.8688042,-3.2513552,-1.9283673,4.153261,-0.10397539,5.937036,-1.8063254,-2.3096278,-1.4228839,4.069724,-0.36418048,1.2918508,-0.6648557,0.32400128,0.1656578,1.9969312,0.30117866,1.343214,-0.3739901,-2.2066514,-0.59538513,0.7780597,-1.361829,-0.93525606,-1.9357936,-0.012056499,1.4378282,-1.5931873,-0.7703359,1.3039066,-0.6051272,1.4271102,2.4126248,-2.1678011,-1.062957,-1.4269953,1.6387928,1.4115889,-1.4106877,0.6315301,-1.0532387,-0.5787104,-2.1133986,2.4419074,0.22265252,3.0378466,-0.8778766,-2.667016,2.3918073,-2.96959,-1.6233107,-1.501146,-1.3838712,1.6638678,2.4965875,1.6939276,1.416807,1.5287777,3.057607,2.723218,-2.2449324,-2.801472,-0.9434119,-2.875689,-1.3812381,1.753165,1.8181876,0.866658,0.21547204,1.8019238
15,तथा,and,SKRT,1,adv,0,0.737813,758295,-11253006,-1.9487051,-1.5755682,-0.5670621,-1.3354007,-1.7363065,0.7431772,0.040511005,0.36437467,-1.6688279,-1.3742456,2.8189108,1.5896777,0.29291648,0.48382005,0.28539717,1.7951895,-0.09100619,-0.6595933,-0.38166445,-0.8275498,0.36394104,1.2606168,-1.6292981,-0.28661257,1.5345666,1.0445713,1.6491102,-2.0794854,-1.3639951,0.57754767,-3.2739358,0.73445696,-2.0143344,1.387396,1.4546573,-2.6418583,-0.7106648,-1.1599671,-1.7036626,-1.6276402,-2.9085832,-4.2955966,1.8172107,0.88337886,3.4531436,0.8945398,-1.3042114,0.85776395,1.0972326,-1.6740651,-2.2760603,0.2704137,-0.59519017,-2.410348,-0.53145885,-0.19904505,0.9151443,-0.9185127,0.21296,1.0791155,1.8735714,-0.6524973,2.522976,-0.7214265,0.22300217,1.2631674,-0.99924904,0.31643975,0.46305454,1.0483967,0.492453,-0.73693275,2.7810657,0.4692318,2.6634438,-0.5484633,2.847685,0.2762861,-0.76395065,-1.8658506,1.3750187,-0.6360728,-0.032439463,-0.42301992,-0.5552381,-3.4200919,-0.7814235,0.29996347,2.2145514,-1.5376637,2.2848713,0.8459741,1.3920804,1.1310045,-2.0307589,-0.27095413,0.99137783,-2.4660745,-0.415087,1.8863764,-0.08356931,2.3311908,-0.4292406,0.70020187,1.343561,-1.7943577,1.5972706,-0.44064716,0.16832049,0.09773955,-0.31773615,0.03401738,-0.4597124,2.4982512,-0.6870876,-1.2024584,0.60925955,1.7736503,-1.5877011,-0.062816724,3.4611945,-2.76544,-1.2427826,-1.3666021,-1.1222746,-2.3141148,0.1008426,0.5077441,-1.0763437,0.40850645,0.8069257,-2.0617878,1.5961165,1.2021443,3.7667937,0.32931098,-0.12247519,1.7873107,1.01988,-0.48181692,-1.6097502,2.2323616,-0.058577377,1.4584798,-0.22368726,-0.57107836,-2.3487487,0.10850929,-1.1574267,0.71860594,1.57015,0.11879568,1.1299665,0.3301747,2.085445,-0.905337,0.38236222,0.5033318,-1.3472307,-0.5623893,2.3999307,2.4815652,-2.4042864,-1.9780711,-2.6619954,1.9914995,-1.7882637,0.15040603,0.44919604,-0.26659605,-1.281254,-1.3971164,0.6528033,1.4310633,1.5002226,-0.6940716,0.034871962,-0.7834192,-0.7380932,-0.57259303,2.2502139,-1.3677105,-0.2990641,-0.39685073,0.8763821,-0.05527798,3.1924956,-1.2204963,-0.5187478,-0.65147257,-1.6246473,0.84770447,-0.1964901,0.8325709,1.7092937,-0.3729566,-1.6425297,-0.8069307,2.1917052,-0.13126561
140,ज़िंदगी,life,PA,0,noun,0,0.55787116,128012,-420932,2.1773877,1.4817003,0.82588214,0.841954,3.1459718,-0.3675493,3.257586,-1.8203369,2.0407748,4.7813435,-1.5070531,-2.428154,-0.70443994,2.6541061,-6.1761737,-0.39780664,-1.6128815,-0.341757,-0.07865245,4.1788425,-3.6941476,0.33450153,-0.61659133,-0.47006452,-1.139271,-0.3259971,0.39153162,-0.9930921,1.5358546,2.5399253,1.5294739,-1.9714297,2.1138835,-2.674388,-2.052249,1.4252775,-0.52676743,4.2814136,2.2857084,2.5770967,-0.88302875,0.6482833,-0.04677804,-1.6894584,-0.2889823,-1.0793322,0.6251777,-3.9606657,0.2142173,1.5563345,0.974001,-0.6005855,1.5322969,-1.8283517,0.03820188,3.6509624,4.584835,3.3921676,-1.6136276,-0.10759436,-0.45305157,-1.6862416,-0.17447582,-2.0299954,-2.2845657,2.1142588,-0.9009441,4.636889,3.173252,-0.14427945,-0.7082669,-1.3765124,-2.1361585,-2.4476476,-0.5517476,0.7605717,1.3775381,1.6763153,-0.73457175,1.3616868,2.1041718,-1.3837149,-3.0823412,1.2716256,2.1239908,0.46561247,2.551954,0.8987331,-0.78569347,2.9813356,-3.2297435,-3.383103,-1.2089934,-0.16334574,2.7151976,1.3923384,3.4244745,1.7325048,0.21998037,-0.8384598,-2.201676,3.3505569,2.7166417,-0.44079196,-2.5512524,-3.2010071,1.1813672,1.4423503,-3.03609,2.7823763,-0.208418,-0.3065852,-2.650611,1.7429655,-1.178803,1.4513366,-1.2598848,-0.5810492,3.17075,-1.6778146,-0.5003411,0.964092,1.4371667,3.413231,0.8047455,6.11242,1.3329048,0.9128496,-0.2695472,-0.62715566,-0.17034899,-1.1663764,-1.3742113,0.16734312,-0.84472483,-2.9965506,-0.67741764,-0.9269698,-0.102869615,1.7280984,-3.5288882,1.0188593,-0.19212781,-0.52332836,3.8934002,2.7159204,0.13984662,-1.7831713,-0.62704533,-2.423056,0.59553355,0.49107912,2.4887908,-1.2854619,-3.5208647,-1.3583684,-4.2187757,2.1207252,-0.25460553,1.3010551,-2.4235392,2.5277605,-0.8463403,-0.66619915,1.4521294,-3.039157,1.3317392,0.39521953,1.5989313,1.0692837,2.8991513,1.0278127,-1.3697112,-2.1679645,3.468992,-0.78705126,-1.274536,1.7172576,-1.2298024,0.72002417,1.131473,0.7110022,-0.7931916,-0.72333884,-1.9091779,1.7499752,-2.6808493,2.0221343,0.78132623,-0.173759,3.6229596,-1.3370323,-0.7687513,-0.6824877,0.9996763,-2.1670349,0.10897533,-0.14134583,-0.0011024306,0.25968835
